"","nobs","nsim","k","lm","lewbel","tsls"
"4201",100,41,9,-0.00346463162099686,-0.00578862436095195,-0.0267845069704069
"4202",200,41,9,-0.00370500705254273,-0.00544290830715644,0.061241088557588
"4203",500,41,9,0.00028557781104821,-0.00124094661999352,-0.0397992198795734
"4204",1100,41,9,-0.000401948288838438,-0.00237184750553732,0.021644059551637
"4205",3000,41,9,0.00250352317411373,0.000894590079786761,-0.0195708286733434
"4206",100,42,9,0.0254035673611066,0.0226887498839814,-0.0672018004316526
"4207",200,42,9,-0.00462974634373448,-0.00492483155876677,-0.028358660505041
"4208",500,42,9,0.000331696556164385,-0.000132461744226431,-0.136836686333871
"4209",1100,42,9,0.00238199826060859,0.00185843690511089,-0.0320659927934044
"4210",3000,42,9,0.00256729608696338,0.00190617644940927,-0.105860875677129
"4211",100,43,9,0.017273013855521,0.0218711153673157,0.0134660420320358
"4212",200,43,9,0.0026328350800382,0.00260170970294227,-0.0167291053088584
"4213",500,43,9,-0.000524688293566111,-0.00236956607264194,-0.0132857224355715
"4214",1100,43,9,0.00353253948077481,0.00232056869137942,-0.00931208017236884
"4215",3000,43,9,0.00108111188172955,0.000177401077636086,0.00549486596563864
"4216",100,44,9,-0.00876103009934937,-0.0127675760937546,0.10325067366813
"4217",200,44,9,0.00932191123239834,-0.00231733008896473,-0.00835820873432769
"4218",500,44,9,-0.000601290674637545,-0.000906676838014264,0.187459623319663
"4219",1100,44,9,0.000989427929975584,-0.000642641503613595,-0.0292493565361623
"4220",3000,44,9,-0.000185501873237848,-0.000917904224546406,0.0172225244700108
"4221",100,45,9,0.00414830167100799,0.00370889383496253,-0.00232362851442169
"4222",200,45,9,6.1156915779792e-05,3.04182546084775e-06,-0.211325746755566
"4223",500,45,9,-0.00341528227809373,-0.00460891745652181,0.0566226174485633
"4224",1100,45,9,-0.00194941262215076,-0.00202401004327857,0.00956810331069224
"4225",3000,45,9,0.000779430339096221,-0.000214228718559473,-0.000413192112550087
"4226",100,46,9,-0.0067692599942063,-0.00515813300033408,-0.0168490907421174
"4227",200,46,9,-0.00387391645363966,-0.00492295674480892,0.286956116951465
"4228",500,46,9,0.00439497031100422,0.00256435354942952,0.0102734962296533
"4229",1100,46,9,0.000832796859128848,-5.38993111720565e-06,-0.0166474497537048
"4230",3000,46,9,0.00123447395007914,0.00027053720773873,-0.0145996957866416
"4231",100,47,9,-0.00491440157541168,-0.0153193226011584,0.00712264204864477
"4232",200,47,9,0.00156901948923593,6.27382750886252e-05,-0.0119513388475712
"4233",500,47,9,0.00385173511210146,0.00164682355283019,-0.0409932272814568
"4234",1100,47,9,0.00039039970159549,-0.000595813713265003,-0.0100383805894928
"4235",3000,47,9,0.00166351995061786,0.00100196114507134,0.00227782772224638
"4236",100,48,9,0.0119874147665362,0.0146302477979794,-0.0113927510423932
"4237",200,48,9,-0.00250236818752991,-0.00330889199162354,0.00637382761822258
"4238",500,48,9,0.00347650177147907,0.00458049259927984,0.0444975229007771
"4239",1100,48,9,0.000737323770201748,0.00136252089347533,-0.0303375008809428
"4240",3000,48,9,0.000749909214271538,9.02853588349295e-05,0.00409909772361905
"4241",100,49,9,0.0223822644673795,0.0201701801633736,0.0736210851778383
"4242",200,49,9,-0.000336692686586426,-0.000467712168943923,-0.220293532035004
"4243",500,49,9,0.00361769840212633,0.0028650435678681,-0.00283152289544852
"4244",1100,49,9,0.000129628153599404,-0.00116819474381513,0.0148030725063888
"4245",3000,49,9,0.000885030959195898,-0.000505669403379039,0.0131724530463029
"4246",100,50,9,-0.00838631104358023,-0.00894108532000093,-0.0530693016402557
"4247",200,50,9,-0.00620079133597184,-0.0104004000612894,0.0252704395143326
"4248",500,50,9,-0.00110348717947184,-0.000991598201719568,-0.823052762442105
"4249",1100,50,9,-0.000126916281547151,-0.000174612845283306,0.0190408618629705
"4250",3000,50,9,0.00184540287899226,0.000257736408384002,0.0103093328993547
"4251",100,51,9,-0.00661415145090971,-0.00810784794331576,-0.0216405893445502
"4252",200,51,9,-0.000421370476993199,-0.00287296562348305,0.664346955751028
"4253",500,51,9,0.00318803617189811,0.0031204517553125,0.00608135972737389
"4254",1100,51,9,0.000108422385900697,-0.000497278836393056,0.0221589899085535
"4255",3000,51,9,0.00163958770710115,0.000501190779256255,0.0176095557302554
"4256",100,52,9,-0.0162298327826594,-0.0147406508643456,0.115151296058697
"4257",200,52,9,0.00425387110180786,0.00351959679958158,0.0263438637708422
"4258",500,52,9,0.00630072895146161,0.00553717112351593,0.00934327728336304
"4259",1100,52,9,0.00249723063206209,0.00193818250634337,0.259145960802105
"4260",3000,52,9,0.000384583410581341,0.000162261813013043,-0.0664216741037891
"4261",100,53,9,0.0136347371650103,0.0126786826114305,-0.0242965800265056
"4262",200,53,9,0.00377750473779548,0.00330564986723836,-0.0257068258718122
"4263",500,53,9,0.00862740914053095,0.00807724551912625,0.0148939524223124
"4264",1100,53,9,0.00452968312979873,0.00438163742952713,-0.0149478511244864
"4265",3000,53,9,-0.00056628931872682,-0.00136351249524291,0.0117255732457717
"4266",100,54,9,0.00221102821584185,0.00174164360967977,0.00660880096414007
"4267",200,54,9,0.00544692490754439,0.00282095021591222,0.142632398621266
"4268",500,54,9,-0.00235781938455204,-0.00241678146294688,0.746990445625788
"4269",1100,54,9,0.00125587750644085,0.000150002666919447,0.0196422202504527
"4270",3000,54,9,0.000675848202233764,-2.51730383700188e-05,-0.0225614143829904
"4271",100,55,9,0.00262255842822912,-0.00108092103109914,0.252350445928655
"4272",200,55,9,0.0102705247686004,0.00977651203079488,-0.0646188892652753
"4273",500,55,9,0.00310673333246436,0.00292565262400446,-0.0449847729472581
"4274",1100,55,9,7.36941991490436e-05,-0.000382210067944033,0.000454155567415571
"4275",3000,55,9,-0.000144004226014682,-0.000926687577267438,0.016058259455622
"4276",100,56,9,0.000422842153359859,-0.00221716989364307,-0.0210360480259523
"4277",200,56,9,0.00230599344258331,0.00243568874933064,0.041492768607684
"4278",500,56,9,-0.0016596433241669,-0.00318280407369675,0.0744670652950659
"4279",1100,56,9,-0.00143183182301421,-0.00232350509639478,-0.0216570003912604
"4280",3000,56,9,0.0008578410775546,-5.01855643724181e-05,0.0418297781571568
"4281",100,57,9,0.0161128599012066,0.0124278453432509,0.0531546096359274
"4282",200,57,9,0.00434528097502573,0.0026116481570746,-0.0435395616780681
"4283",500,57,9,0.00246835586537375,0.00118408974974615,0.0127602266706242
"4284",1100,57,9,-0.000606851123102659,-0.000556101698180878,-0.0130347382346285
"4285",3000,57,9,0.00206425094013341,0.0013028599728897,0.0024264690357807
"4286",100,58,9,0.00343997341522351,-0.000134494843684996,0.0501474338690691
"4287",200,58,9,0.00371792782114522,0.00209564149212516,0.176773636907639
"4288",500,58,9,0.0021458915848549,-0.000646782155677372,-0.077046586609482
"4289",1100,58,9,0.00158925637938334,0.00132605342319714,-0.0251718561946348
"4290",3000,58,9,0.000493083001842587,-0.000372368819709701,0.00240871513027652
"4291",100,59,9,0.00195736759051224,0.00194071566841503,0.00919323507574776
"4292",200,59,9,0.00338532275988168,0.00502603698175341,0.00848376328257539
"4293",500,59,9,0.00345919008626661,0.00306650933454167,0.0017399997747003
"4294",1100,59,9,0.00102818074936883,-0.000264056020977788,-0.0427874032224457
"4295",3000,59,9,0.000739326854662048,-0.000343735130113432,-0.0157504734738367
"4296",100,60,9,-0.000818476018296543,-0.00301251792172141,-1.20278354186325
"4297",200,60,9,-0.000722857912282771,-0.000604297939655107,0.0492749954032863
"4298",500,60,9,0.000546389289219906,-9.66828232348282e-05,-0.0180919535770664
"4299",1100,60,9,0.00109826979795846,7.17648129029413e-05,0.0104397632893536
"4300",3000,60,9,0.0013284551777264,0.000794089205579773,0.0211360862675405
"4301",100,61,9,0.00435707296598919,0.000273742239584651,-0.0269065451693697
"4302",200,61,9,0.0081022213561297,0.00602575955757434,0.0778813159403708
"4303",500,61,9,-0.00555243563532826,-0.0065127091377355,0.0112240912962551
"4304",1100,61,9,-0.000287943982292371,-0.000934036120353698,0.00316259541032426
"4305",3000,61,9,0.00120900944709312,0.000924030766606743,-0.0330833700413975
"4306",100,62,9,0.00945950818924679,0.0074506579450595,-0.0399593061089676
"4307",200,62,9,-0.00548644152073208,-0.00746296602804408,-0.0017798835899353
"4308",500,62,9,0.00737349320705349,0.00745965666700688,-0.167811488032562
"4309",1100,62,9,0.00116066111944235,0.000309406846230154,-0.0113233138532602
"4310",3000,62,9,0.0035701261568617,0.00241775364932617,-0.0053871462224
"4311",100,63,9,-0.0160554458258056,-0.0232465184013517,-0.0358612708784626
"4312",200,63,9,-0.00818199442454759,-0.00743570055282827,-3.96862911816576
"4313",500,63,9,-0.00145329732308463,-0.00183436243893198,-0.114624883251292
"4314",1100,63,9,0.00109592084129284,-0.0006287098913208,-0.0297319215856466
"4315",3000,63,9,0.000619371875104191,0.000328187235359545,-0.00890138057378176
"4316",100,64,9,-0.00233392033750757,-0.00315501581773359,-0.0355999768881585
"4317",200,64,9,0.00629895197113384,0.00495261288823268,0.00857008546404536
"4318",500,64,9,-0.00535277295881198,-0.00680212064305541,0.0221915137359274
"4319",1100,64,9,0.000623614561781061,-0.00113969677544645,-0.0663723624581867
"4320",3000,64,9,0.00154436317537399,0.000465482485167978,-0.0107867754630515
"4321",100,65,9,0.00150484498164305,0.00362819617260546,-0.470669123361091
"4322",200,65,9,-0.00771821403482553,-0.011140574846859,0.0434887711760004
"4323",500,65,9,0.000526130624024512,-0.000904080060462387,0.123747517717232
"4324",1100,65,9,-0.000319388191069359,-0.00104207577168525,0.023545848212607
"4325",3000,65,9,0.000831942571364319,0.000364975968072834,0.0142611431137918
"4326",100,66,9,0.00573138029993725,0.00474562677080037,-0.139530762999199
"4327",200,66,9,0.000755116421212065,-0.000437929204593734,0.0165567076318707
"4328",500,66,9,0.00340745363219486,0.00294285193846644,-0.010626907524897
"4329",1100,66,9,0.000748793299203188,-0.000103899704799404,0.0252682521851322
"4330",3000,66,9,0.000409702630025155,-0.00126827159301934,0.0180433013128178
"4331",100,67,9,-0.00263881241668584,-0.00359065284574756,0.024077783461139
"4332",200,67,9,-0.00173368211814551,-0.00175959155005156,0.0443576318068022
"4333",500,67,9,-0.00192108028181903,-0.0032055113855185,-0.00480881833184499
"4334",1100,67,9,0.00568972941399482,0.00467825054557114,0.0558637567613811
"4335",3000,67,9,-1.94689263700587e-05,-0.00153567687677869,-0.0346337275763132
"4336",100,68,9,-0.00150903256800916,-0.00233146471568357,-0.0694200722836139
"4337",200,68,9,0.00305755162330912,-0.00566416701662675,-0.709538665922538
"4338",500,68,9,0.001503359042337,0.000293350560107042,0.0308466200011372
"4339",1100,68,9,0.00402380108650546,0.00312155027709382,0.147640292970369
"4340",3000,68,9,0.000514991987602853,-6.8305404237079e-05,-0.00356556154829735
"4341",100,69,9,-0.011345235124773,-0.0103134597070912,-0.139634118387447
"4342",200,69,9,0.00215597263892597,0.00221141508968525,-0.0194869587484221
"4343",500,69,9,0.00293221550592526,0.00256228044441476,-0.0154398002294628
"4344",1100,69,9,-6.09321077150726e-05,-0.000511990738933599,0.00999097035448271
"4345",3000,69,9,0.00138390074730643,0.00123090449934349,-0.029018810545259
"4346",100,70,9,0.00110175592543826,-0.0123770722566048,-0.508037465673314
"4347",200,70,9,0.00586192010921738,0.00442161861104573,-0.0745953688979276
"4348",500,70,9,-0.00495049963655092,-0.00662024081879453,0.0214880079202091
"4349",1100,70,9,0.000495248560010264,-0.00021298259893987,-0.000715639787695621
"4350",3000,70,9,-0.00105969832546982,-0.0018026395386711,0.0051265438082333
"4351",100,71,9,0.00196626581002834,0.00105435665743747,0.0438080551107949
"4352",200,71,9,0.00565765971244669,0.00531718021853189,-0.0478380684604011
"4353",500,71,9,0.00103880349500862,-0.000385936973089418,0.012132307578999
"4354",1100,71,9,-0.00207085645825777,-0.00290658298165525,0.021983486406334
"4355",3000,71,9,0.00111561083498279,-9.43530514108115e-06,-0.00895007929192648
"4356",100,72,9,-0.00283311989390311,-0.000883844215732399,-0.0367840037374272
"4357",200,72,9,-0.00819162769339399,-0.00939454591314248,-0.660510728813684
"4358",500,72,9,0.000274991262607438,-0.000489532370594015,-0.0664591294283645
"4359",1100,72,9,0.00136966203369271,0.000227485677523953,-0.856522898155302
"4360",3000,72,9,-0.000984288014522439,-0.00196551085277985,-0.0057810571287179
"4361",100,73,9,-0.0145493996373597,-0.0297446093787875,0.20642900030593
"4362",200,73,9,-0.000203770649048529,-0.00147853550511889,0.0566976687290925
"4363",500,73,9,0.000942259259862022,0.000529113851306384,-0.132371665720387
"4364",1100,73,9,0.00435496924698442,0.00360660324283901,-0.00852139212200032
"4365",3000,73,9,0.000729033625605169,-3.29261307516759e-05,-0.0211574400817955
"4366",100,74,9,-0.00279119368082392,-0.00316215631007799,0.050307680885824
"4367",200,74,9,-0.000911753018410288,-0.00187429540960005,0.829082736578847
"4368",500,74,9,0.00258927050704538,0.0021283355448336,0.00478691128823638
"4369",1100,74,9,-0.00465510383382239,-0.00537605863337753,0.0227712895213514
"4370",3000,74,9,-3.24278709133985e-05,-0.000855556804330027,-0.0218501306232954
"4371",100,75,9,-0.013547109586559,-0.0191393714482813,-0.0688174642130265
"4372",200,75,9,0.00134810635277871,0.00187702587479333,0.200019624441087
"4373",500,75,9,-0.00150760671983563,-0.00325645409842912,-0.0098795661396448
"4374",1100,75,9,0.000172943823982363,-0.00053930169169647,0.00218851635033168
"4375",3000,75,9,0.000675587459090021,-1.59863089428391e-05,-0.0101767023605895
"4376",100,76,9,0.0107944588772904,0.00873254742017648,0.0422154701335822
"4377",200,76,9,-0.00260517795226545,-0.00231558664626519,0.0541239591073097
"4378",500,76,9,-0.000545637958711431,-0.00149466395059039,-0.0830570764089441
"4379",1100,76,9,-0.00144183382592833,-0.00240689227083168,0.0041789856812724
"4380",3000,76,9,0.00043093837306607,-0.000177975619514714,-0.0337552646760336
"4381",100,77,9,0.00237824343465443,-0.00414188682416383,-0.251083885318013
"4382",200,77,9,0.000984832918429879,0.00103532904733639,0.0310440103211738
"4383",500,77,9,-0.00676185605244206,-0.0079172162873693,0.0165330124177465
"4384",1100,77,9,-0.00280468990797589,-0.00415232469979676,-0.0425585394785633
"4385",3000,77,9,0.000336451002034499,-0.000205583011559596,-0.0197788726128751
"4386",100,78,9,-0.00861217757435484,-0.00895869308017927,-0.0418678365082163
"4387",200,78,9,-0.00174111212358286,-0.00309777703510261,-0.0210306968458734
"4388",500,78,9,1.89390763463138e-05,-0.000662360450145005,0.0454363817598993
"4389",1100,78,9,0.00299074581264791,0.00204237416959141,-0.00359551277508341
"4390",3000,78,9,0.000812002062127393,-3.7711845755406e-05,-0.0178374370119676
"4391",100,79,9,0.0193189924482358,0.0184022184183856,-0.109382928250999
"4392",200,79,9,0.000113593011842772,-0.000331094700212309,-0.162874420489499
"4393",500,79,9,-4.03403953932457e-05,-0.00109843910765328,-0.0486128941148012
"4394",1100,79,9,0.0031071782263481,0.00252631496196543,0.016013368758383
"4395",3000,79,9,-0.000218579184647294,-0.00120534757524415,0.0141522420848801
"4396",100,80,9,-0.00222298788442976,-0.00209379267141185,-0.221806642867043
"4397",200,80,9,-0.00495382809166722,-0.00477662339401563,0.0178899780157769
"4398",500,80,9,0.00122857076492133,-0.000545232364750348,0.0167866805392274
"4399",1100,80,9,0.00382074488604256,0.00252753509173331,0.00421832117765519
"4400",3000,80,9,0.000297634048419981,-0.000736110891058517,0.0233597840281621
"4401",100,81,9,-0.00489155855711565,-0.0049189278587255,0.00581887661947311
"4402",200,81,9,0.00251587957101429,0.00283958133534012,-0.0365261774329447
"4403",500,81,9,-0.000249488465389858,-0.000615383240216705,-0.0127576730132272
"4404",1100,81,9,0.00127998761323767,-0.000231286600781533,0.0252331994262616
"4405",3000,81,9,0.000441111908743963,-4.86608163994262e-05,-0.0221915614522528
"4406",100,82,9,-0.0124267381354127,-0.0157682196360865,-0.0887655723676744
"4407",200,82,9,0.0158857200881328,0.0154148589123757,0.0593074107446216
"4408",500,82,9,-0.00329076164231701,-0.00387694981979414,-0.00857218656962255
"4409",1100,82,9,-0.000685970128096569,-0.00159593100974897,-0.00448937066062249
"4410",3000,82,9,0.00184924977750911,0.00126264137219123,-0.0107584049019898
"4411",100,83,9,-0.00299245081350197,-0.00329868906078434,0.0228852993250495
"4412",200,83,9,-0.00922595964783346,-0.00976046876429082,0.330639182948251
"4413",500,83,9,0.00268255282928376,0.00246942555515317,-0.236594002951183
"4414",1100,83,9,0.00126559099341428,0.000529914955266442,0.0549729481879899
"4415",3000,83,9,7.71166373663146e-05,-0.00139327564826808,0.0234586076697343
"4416",100,84,9,0.00814053738909171,0.0075973971208263,0.154452191461517
"4417",200,84,9,0.00286711332488232,0.00197541597673911,0.0772898430301543
"4418",500,84,9,-0.00207043552736297,-0.00379538470446017,-0.0151706388313945
"4419",1100,84,9,0.00138378307694897,0.000839676313785231,0.0482152694035658
"4420",3000,84,9,0.00145788255023027,0.00090728984856403,0.0573549847647061
"4421",100,85,9,0.0345828014301062,0.0211038847369238,-0.0381916146564645
"4422",200,85,9,0.00890333925934628,0.00877215251641728,0.0244869841647597
"4423",500,85,9,-0.0040995350247035,-0.00499213484987404,0.0465858049104697
"4424",1100,85,9,0.00550636471161514,0.00396374845307945,-0.0151818640168166
"4425",3000,85,9,-9.84020694597687e-05,-0.000641333323006199,0.000562994188843646
"4426",100,86,9,-0.00798274653954101,-0.00729977970455065,0.928361813489249
"4427",200,86,9,-0.00266813886937434,-0.00680694169897444,0.0959439971634646
"4428",500,86,9,0.00145226770039386,-0.000691983527509099,0.000773654337374641
"4429",1100,86,9,0.00392075374120249,0.00345665719962129,0.0315130468382108
"4430",3000,86,9,0.00209776682667817,0.00166570405003319,0.0219958290945719
"4431",100,87,9,0.00576002212280802,0.00501377550710824,-0.13192679063011
"4432",200,87,9,0.00495574935795684,0.00397715461726178,0.0688889692305121
"4433",500,87,9,0.000617836499337887,-0.00019540039605348,-0.00547838954246505
"4434",1100,87,9,-0.00206442144887753,-0.00285178849652656,0.0377498906030076
"4435",3000,87,9,-0.000897493498543178,-0.00196633514428024,0.0108758137869567
"4436",100,88,9,0.000975072393697207,0.000841775466427386,0.0172558100490925
"4437",200,88,9,-0.0048646784896702,-0.00455744406591796,0.0473635108426185
"4438",500,88,9,-0.00364658452131961,-0.00341759006994236,0.0555371905848918
"4439",1100,88,9,0.00129433976721471,0.000573297179605303,-0.0644780785707294
"4440",3000,88,9,0.00144615255395775,0.000222917363626118,0.0228073159146391
"4441",100,89,9,0.00276119821071097,0.00129533966688467,-0.0982432880207681
"4442",200,89,9,0.00113252163348143,0.000818662141794047,-0.0605024290391266
"4443",500,89,9,-0.000530920344237407,-0.00207079960173939,0.0308135366952309
"4444",1100,89,9,0.000756806768108076,0.000491754191590532,0.00439083670730889
"4445",3000,89,9,0.00193206470790752,0.00119999400042592,-0.00651773163674807
"4446",100,90,9,0.00668296610290753,0.00495720744555816,-0.00713095858546808
"4447",200,90,9,-0.00372590082548574,-0.00365280252532607,-0.133363291836946
"4448",500,90,9,-0.00569801319383589,-0.00659495727816528,-0.00334817129524057
"4449",1100,90,9,0.000301457918622683,0.000133255702722934,-0.0919778848563714
"4450",3000,90,9,0.00153989492507667,0.000143507671223064,-0.00885690916919157
"4451",100,91,9,0.00119796996565769,-0.000753699040665023,15.0366775771434
"4452",200,91,9,0.00686841637464797,0.00572937492912939,-0.0862796623924467
"4453",500,91,9,0.00103657969120752,0.00117172634145946,-0.0869800090158508
"4454",1100,91,9,0.00322363443081808,0.00284770323387695,-0.0940271971597572
"4455",3000,91,9,-0.00026356718865661,-0.000907062756112298,0.0209520521179656
"4456",100,92,9,-0.00207320781380815,-0.00284602577211457,-0.253784534229038
"4457",200,92,9,-0.00364704611340905,-0.00302206636969371,0.00628784377157121
"4458",500,92,9,-0.00320829425574587,-0.00370102297762565,-0.0554457736236981
"4459",1100,92,9,0.00326696695084316,0.00237195605745977,0.0154559871616904
"4460",3000,92,9,2.55238227211407e-05,-0.000124308136916107,-5.47796329307682e-05
"4461",100,93,9,-0.00316126515261594,-0.00468924014409067,-0.00692030253753984
"4462",200,93,9,-0.00654638872200886,-0.00818229474687004,0.0588606143229671
"4463",500,93,9,-0.00399781035434732,-0.0044732821508815,-0.00895780881020913
"4464",1100,93,9,-0.000628512761375544,-0.0014504287399183,-0.0426768485892807
"4465",3000,93,9,0.00181607303688214,0.000759171916294044,-7.39452318643252e-05
"4466",100,94,9,-0.00796380190566837,-0.00545853503903115,0.0383284902113337
"4467",200,94,9,-0.00133792999526339,-0.0023312635604873,0.0297654637493345
"4468",500,94,9,0.000684646033219938,-0.000146960428786369,-0.0794201037136986
"4469",1100,94,9,-0.00292627894403474,-0.00402029540471294,0.0209165120525749
"4470",3000,94,9,0.00113120097665798,0.000487273357188567,0.00541830200637072
"4471",100,95,9,0.0054329849220689,0.00432058209621955,0.109146630096081
"4472",200,95,9,0.00082283875277378,0.00149991235763691,-0.0179717436050641
"4473",500,95,9,0.00287765620928804,0.00180344568312152,-0.114376179341387
"4474",1100,95,9,-0.000286084170865619,-0.000793809980144444,-0.0584654749915178
"4475",3000,95,9,0.00130648201264894,6.93060856400418e-05,0.000295989245522765
"4476",100,96,9,-0.00321986362544546,-0.00284926113250605,0.225075948526067
"4477",200,96,9,0.00482865176505776,0.00121498643663331,0.0573546428927221
"4478",500,96,9,-0.000183100761085297,3.12138050917454e-06,0.0913996150408145
"4479",1100,96,9,-0.002425347254292,-0.00372859146482762,-0.0010696769377504
"4480",3000,96,9,0.00066084842236025,0.000406399249649914,-0.0175458706936572
"4481",100,97,9,0.00373467678095585,0.00461764854094771,-0.0177115942134247
"4482",200,97,9,0.00293915340866624,0.00310105756658841,0.0478512308838392
"4483",500,97,9,0.00448085399407794,0.00420526127327081,-0.0303541084381587
"4484",1100,97,9,0.000777981132282779,-0.000367611772037035,0.0304797918299904
"4485",3000,97,9,0.00253915835618601,0.001512761763244,0.0134280511835965
"4486",100,98,9,0.0296980102771391,0.0269456342473329,0.00961716659560086
"4487",200,98,9,0.0232205528073424,0.0135683979183845,0.0104566802665416
"4488",500,98,9,-0.00139833790404065,-0.00277108078888078,0.040378997985886
"4489",1100,98,9,0.00214899576853589,0.00194131399874942,1.22324678384743
"4490",3000,98,9,0.00151554800794007,0.000835108416777475,0.0111769445183398
"4491",100,99,9,0.00224951276895524,0.00175318381322676,-0.00105806864825064
"4492",200,99,9,0.0082846932455527,0.00800655786090787,-7.01700446077425e-05
"4493",500,99,9,-0.000171158364636992,-0.000354405221028697,0.310353042249352
"4494",1100,99,9,-0.0013561984295819,-0.00251014255320736,-0.0228607733754002
"4495",3000,99,9,0.0032430727795314,0.00254835453526958,0.0155678551766036
"4496",100,100,9,0.00665372961267985,0.00514480097873027,-0.524625597253817
"4497",200,100,9,-0.00819488648897271,-0.00951398588377805,0.0853229026703211
"4498",500,100,9,0.00143532735589336,0.00129731901411101,-0.0186638117213683
"4499",1100,100,9,0.00261832653263672,0.0016943747594278,-0.0351503614694585
"4500",3000,100,9,0.000490130334767525,-0.000276226074364616,-0.0124659675702689
"4501",100,1,10,0.0034871795023248,0.00206264111233323,0.222170317966519
"4502",200,1,10,0.00189423289870061,0.000484674133985674,-0.0313207209035286
"4503",500,1,10,7.66053671830136e-07,-0.0003925186185878,-0.232988461287004
"4504",1100,1,10,0.00149665319986414,0.00124554738432336,-0.684352921832599
"4505",3000,1,10,0.00129882079015364,0.00107977679444948,0.0727495735360886
"4506",100,2,10,3.528088140059e-05,0.000677997501861816,0.0769317175955315
"4507",200,2,10,-0.000950800436271937,-0.000423021105064314,0.043465834974707
"4508",500,2,10,0.000546005492176427,-2.00189829282493e-05,-0.0293499369435557
"4509",1100,2,10,0.000686218713919828,0.000178864216598074,-0.0102152554127275
"4510",3000,2,10,0.00048330712773681,0.00013341885501772,0.104175330099959
"4511",100,3,10,-0.00197310794722327,-0.00174692488391448,-0.00643262799701427
"4512",200,3,10,-0.00194584268640108,-0.00221804360744993,0.00416700618181443
"4513",500,3,10,0.000592446272207114,0.000490134761893302,0.00724234411344638
"4514",1100,3,10,0.00236837104819632,0.00175760311758588,-0.0581060161676206
"4515",3000,3,10,7.14787737481348e-05,-0.000177895707331732,-0.00995718037709603
"4516",100,4,10,0.000836965500230713,0.000460702674770053,-0.029085457030786
"4517",200,4,10,-0.00735936846743468,-0.0107277385277972,-0.423498369237831
"4518",500,4,10,-0.00498841881309975,-0.00530481998164734,-0.0431541319926412
"4519",1100,4,10,-0.00285702556368572,-0.0030045897269001,-0.0400774371973508
"4520",3000,4,10,-0.000684417756145139,-0.000912322385398956,0.0035725181869708
"4521",100,5,10,0.000653073479333521,0.00195572331344329,0.0312572100813777
"4522",200,5,10,-0.00497112968496216,-0.00417359854191757,-0.0710707258012394
"4523",500,5,10,-0.000461580017086294,-0.000390359682273966,0.020278439443782
"4524",1100,5,10,0.000347119796146655,6.73501014665234e-05,0.0342728772104568
"4525",3000,5,10,0.000102501077928974,-0.00044842721927163,0.0170034781176218
"4526",100,6,10,-0.00213273315398721,-0.0016946412263763,-0.029344415964744
"4527",200,6,10,-0.00279021415035896,-0.00321205787928081,0.0175888482673481
"4528",500,6,10,-0.000454278942995545,-0.000932037288861376,-0.00821951845353941
"4529",1100,6,10,0.000289562039498481,0.000122385642777445,0.0270467028847086
"4530",3000,6,10,-0.00022473882900742,-0.000733577068849134,0.0243710525340368
"4531",100,7,10,-0.00572999465674517,-0.00658369977301076,0.0724636540616534
"4532",200,7,10,-0.00109678669196067,-0.00113470349629619,0.0315331586717098
"4533",500,7,10,0.00162235768100172,0.0010412188845339,0.00745163416990913
"4534",1100,7,10,0.0015138523502336,0.000673297786091931,0.138236601397082
"4535",3000,7,10,4.23869512613528e-05,-0.000155333039353778,0.007761950377281
"4536",100,8,10,0.0227888203642004,0.0209654258370806,-0.02786401030966
"4537",200,8,10,-0.00134951899897562,-0.00148632536710414,-0.0132791242137082
"4538",500,8,10,1.32212972254742e-05,0.000223705230734117,-0.0638326274579277
"4539",1100,8,10,-0.000574874307469275,-0.00119667029479431,-0.0310627431852324
"4540",3000,8,10,0.00139339570468633,0.00119241063725495,0.0306600311433352
"4541",100,9,10,0.00255541829678352,0.00236877938833446,0.109069622166635
"4542",200,9,10,-0.000934441309339396,-0.00129334080140497,-0.0686428944734705
"4543",500,9,10,0.00439123868006419,0.00489137401603212,0.0358528276849299
"4544",1100,9,10,0.00310983884898253,0.00280006056747628,0.0353998834140492
"4545",3000,9,10,-0.000184484360433501,-0.000310950110612218,-9.86452414169066
"4546",100,10,10,-0.00127025016762172,-0.00112628813653104,0.0454263740269498
"4547",200,10,10,-0.00226686035998058,-0.00228776711677348,0.0535234262922679
"4548",500,10,10,-0.00241672265485671,-0.00275088828201897,-0.307572669959872
"4549",1100,10,10,0.00107852384512919,0.000754546810044499,-0.0204743785301134
"4550",3000,10,10,-0.000476278531859498,-0.000522185550996368,-0.0246394390420207
"4551",100,11,10,-0.0065384038065901,-0.00732599680803292,-0.0142876621824988
"4552",200,11,10,0.00234284114415861,-0.000863777911824126,-0.10587714309069
"4553",500,11,10,-0.00211631810082802,-0.00227924166674065,-0.257245285275418
"4554",1100,11,10,0.000127297164665974,-0.000132425932649838,0.00287581590937691
"4555",3000,11,10,0.00124282346498283,0.000915261360491471,-0.00302754086236723
"4556",100,12,10,0.00575905620253825,0.00792546842942032,-0.150708707781279
"4557",200,12,10,0.0044263798527775,0.00449418801066326,-0.0430970909271786
"4558",500,12,10,0.00131066093402454,0.000333862853375777,0.00493518579407892
"4559",1100,12,10,0.00137176683104734,0.00117217881709042,-0.00274295304982686
"4560",3000,12,10,-0.000485161591009642,-0.000695242378127792,0.0865710844618306
